time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656291110,34718e,37.55964660644531,-4.245806754903583,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291109.323,1656291109.768
1656291120,34718e,37.54939270019531,-4.265558770362361,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291119.367,1656291119.367
1656291130,34718e,37.53944526284428,-4.2847276770550025,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291129.035,1656291129.035
1656291140,34718e,37.52855203919491,-4.30562558381456,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291139.723,1656291139.764
1656291150,34718e,37.51808166503906,-4.325749823387639,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291149.972,1656291149.972
1656291160,34718e,37.50802250231727,-4.3450927734375,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291159.737,1656291159.835
1656291170,34718e,37.49798583984375,-4.364377285571777,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291169.402,1656291169.737
1656291180,34718e,37.48730675648834,-4.384858504585566,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291179.847,1656291179.91
1656291190,34718e,37.47818251787606,-4.402353037958562,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291188.723,1656291188.804
1656291200,34718e,37.473573846332094,-4.411249575407608,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291193.725,1656291193.725
1656291210,34718e,37.4617961301642,-4.433879023012907,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291204.769,1656291209.717
1656291220,34718e,37.44699251853813,-4.462180759595788,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291219.234,1656291219.234
1656291230,34718e,37.43637860831568,-4.4824815833050025,208.4641095423308,236.7805237769154,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291229.482,1656291229.482
1656291240,34718e,37.42735290527344,-4.499836373836445,209.17637180720425,236.73983816777096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291238.285,1656291239.241
1656291250,34718e,37.41632080078125,-4.5208740234375,209.17637180720425,236.73983816777096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291248.973,1656291249.887
1656291260,34718e,37.40547180175781,-4.541561045545222,209.17637180720425,236.73983816777096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291259.438,1656291259.501
1656291270,34718e,37.39471435546875,-4.56207275390625,209.17637180720425,236.73983816777096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291269.883,1656291269.957
1656291280,34718e,37.38470562433792,-4.581239119819941,209.17637180720425,236.73983816777096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291279.574,1656291279.794
1656291290,34718e,37.37416076660156,-4.601343033161527,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291289.93,1656291289.93
1656291300,34718e,37.36380366955773,-4.621064559273066,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291299.76,1656291299.848
1656291310,34718e,37.35342252052436,-4.640828008237065,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291309.828,1656291309.828
1656291320,34718e,37.34413146972656,-4.658553752493333,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291318.73,1656291319.464
1656291330,34718e,37.333740234375,-4.678247330036527,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291328.882,1656291329.563
1656291340,34718e,37.32243347167969,-4.699752482962083,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291339.62,1656291339.693
1656291350,34718e,37.311767578125,-4.7200304396608885,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291349.961,1656291349.961
1656291360,34718e,37.301788330078125,-4.738905886386306,209.45895599770745,236.62216796356955,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291359.745,1656291359.78
1656291370,34718e,37.2909959696107,-4.759408702021062,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291369.989,1656291369.989
1656291380,34718e,37.28094068624205,-4.778515359629751,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291379.73,1656291379.808
1656291390,34718e,37.2706060894465,-4.7980399753736265,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291389.56,1656291389.965
1656291400,34718e,37.26031804488877,-4.817564591117503,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291399.498,1656291399.855
1656291410,34718e,37.24969482421875,-4.837665963680195,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291409.693,1656291409.876
1656291420,34718e,37.23898315429688,-4.857943920378943,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291419.978,1656291419.978
1656291430,34718e,37.229095458984375,-4.876644053357722,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291429.426,1656291429.645
1656291440,34718e,37.21814171742584,-4.897275178328812,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291439.967,1656291439.967
1656291450,34718e,37.20794677734375,-4.916557149684138,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291449.741,1656291449.997
1656291460,34718e,37.1982421875,-4.934906655169527,209.74242126506405,236.5048153262588,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291459.053,1656291459.237
1656291470,34718e,37.187277583752646,-4.955550484035314,210.4553873254699,236.4653104782471,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291469.613,1656291469.834
1656291480,34718e,37.176524016816735,-4.975851307744563,210.4553873254699,236.4653104782471,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291479.918,1656291479.918
1656291490,34718e,37.16637562897245,-4.994957965353251,210.4553873254699,236.4653104782471,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291489.718,1656291489.753
1656291500,34718e,37.15590137546345,-5.014661706012248,210.7400239520537,236.348724465055,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291499.655,1656291499.69
1656291510,34718e,37.14802551269531,-5.029459202543194,211.16845275990457,236.42607240856125,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291507.086,1656291509.026
1656291520,34718e,37.13532528634799,-5.053352687669815,211.16845275990457,236.42607240856125,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291519.097,1656291519.33
1656291530,34718e,37.12417602539063,-5.0743395216921385,211.16845275990457,236.42607240856125,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291529.672,1656291529.672
1656291540,34718e,37.11405944824219,-5.093331844248667,211.88161656506935,236.387098460378,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291539.392,1656291539.392
1656291550,34718e,37.10774230957031,-5.105194741107027,211.88161656506935,236.387098460378,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291545.341,1656291545.962
1656291560,34718e,37.09277654098252,-5.133302108101191,211.4533811204468,236.3099324740202,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291559.671,1656291559.891
1656291570,34718e,37.08283996582031,-5.151886635638277,211.4533811204468,236.3099324740202,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291569.412,1656291569.993
1656291580,34718e,37.07135009765625,-5.173391788563833,211.4533811204468,236.3099324740202,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291579.989,1656291579.989
1656291590,34718e,37.06132507324219,-5.192150359458083,211.4533811204468,236.3099324740202,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291589.679,1656291589.717
