time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656317560,3571d1,37.78651428222656,-0.7970347303025278,97.90803276511616,46.91624437249638,9.10336,ARP41   ,False,False,False,6604.0,152.4,190.5,1656317559.745,1656317559.745
1656317570,3571d3,37.76606155654131,-0.8236163595448147,57.47976532775533,45.72522429905925,-3.2512000000000003,ARP41   ,False,False,False,5427.0,30.48,76.2,1656317564.768,1656317564.768
1656317570,3571d1,37.792877197265625,-0.78826904296875,101.77803572977903,49.30446896050799,17.55648,ARP41   ,False,False,False,7654.0,327.66,381.0,1656317569.963,1656317569.963
1656317580,3571d1,37.79538946636652,-0.7771632982336882,115.7899053977926,104.40668515643688,6.827520000000001,ARP41   ,False,False,False,3143.0,403.86,464.82,1656317579.901,1656317579.928
1656317580,3571d3,37.76606155654131,-0.8236163595448147,57.47976532775533,45.72522429905925,-3.2512000000000003,ARP41   ,False,False,False,246.0,30.48,76.2,1656317564.768,1656317564.768
1656317590,3571d3,37.77481337725106,-0.8123314898946887,62.932714823216074,45.33118578841539,4.8768,ARP41   ,False,False,False,1000.0,38.1,91.44,1656317589.995,1656317589.995
1656317590,3571d1,37.78752213817532,-0.7679085109544985,127.116603653998,150.94539590092288,5.8521600000000005,ARP41   ,False,False,False,7000.0,449.58,510.54,1656317589.951,1656317589.995
1656317590,89642e,24.667465209960938,57.34135945638021,127.116603653998,150.94539590092288,5.8521600000000005,ARP41   ,False,False,False,7000.0,8686.800000000001,510.54,1656317589.602,1656317589.602
1656317600,3571d3,37.779144287109375,-0.8064432347074444,77.90048001192599,47.14090136632311,8.128,ARP41   ,False,False,False,4654.0,91.44,137.16000000000005,1656317599.893,1656317599.893
1656317600,3571d1,37.77699279785156,-0.761095412233999,138.73687708908597,152.86486037792312,-0.32512,ARP41   ,False,False,False,1023.0,464.8200000000001,525.7800000000001,1656317599.649,1656317599.943
1656317610,3571d1,37.765594482421875,-0.7533816073802768,145.5067363762929,151.260204708312,1.95072,ARP41   ,False,False,False,6604.0,472.44,541.02,1656317609.724,1656317609.931
1656317610,3571d3,37.78440856933594,-0.7989047436003602,94.41834468177336,48.755340073200536,9.42848,ARP41   ,False,False,False,740.0,182.88,236.22,1656317609.931,1656317609.931
1656317620,3571d3,37.79008251125529,-0.790418541949748,103.4134811847886,50.44988610453928,11.05408,ARP41   ,False,False,False,1211.0,289.56,350.52,1656317619.604,1656317619.954
1656317620,3571d1,37.75377176575741,-0.745219355044128,146.4097139861268,151.45380926895663,0.0,ARP41   ,False,False,False,6604.0,464.8200000000001,518.1600000000001,1656317619.748,1656317619.992
1656317630,3571d3,37.795166015625,-0.780146172706111,102.45704726703498,87.69789170756337,24.70912,ARP41   ,False,False,False,1771.0,457.2000000000001,502.92,1656317629.605,1656317629.605
1656317630,3571d1,37.741947497351696,-0.7411591903023123,145.4021157979806,190.39550427208536,-1.6256000000000002,ARP41   ,False,False,False,2632.0,464.8200000000001,525.7800000000001,1656317629.711,1656317629.712
1656317640,3571d1,37.7333353333554,-0.7536979343580015,143.1467584805326,237.6235635977026,1.6256000000000002,ARP41   ,False,False,False,5636.0,464.8200000000001,525.7800000000001,1656317639.826,1656317639.826
1656317640,3571d3,37.78857421875,-0.7717311128656661,121.28774212806734,151.91321771027376,-14.305280000000002,ARP41   ,False,False,False,1540.0,518.1600000000001,586.7400000000001,1656317639.74,1656317639.98
1656317650,3571d3,37.778594970703125,-0.7650691904919995,127.97666956942332,151.68364505672778,-3.5763200000000004,ARP41   ,False,False,False,2703.0,426.72,495.3,1656317649.694,1656317649.879
1656317650,3571d1,37.72846984863281,-0.7660041971409441,105.99668893277097,253.94001269283936,55.59552,ARP41   ,False,False,False,4364.0,861.0600000000001,876.3000000000001,1656317649.652,1656317649.652
1656317660,3571d3,37.76862192962129,-0.7579969323199407,129.79188650448768,149.77625657301544,-0.32512,ARP41   ,False,False,False,4655.0,411.48,472.44,1656317659.694,1656317659.907
